RadCap - Ska Punk	http://79.111.119.111:9039/;	0
RadCap - Sludge Metal (48)	http://79.120.77.11:8002/sludgemetal	0
RadCap - Speed Heavy	http://213.141.131.10:8002/speedheavy	0
RadCap - Speed Metal	http://79.111.119.111:9107/;	0
RadCap - Symphodeath	http://213.141.131.10:8002/symphodeath	0
RadCap - Symphonic Black Metal	http://79.111.119.111:8004/symphonicblackmetal	0
RadCap - Symphonic Metal	http://79.120.77.11:9097/;	0
RadCap - Symphonic Rock	http://79.120.39.202:9067/;	0
RadCap - Symphopower	http://213.141.131.10:8002/symphopower	0
RadCap - Synthpop	http://79.120.77.11:8002/synthpop	0
RadCap - Technical Death Metal	http://79.120.77.11:9095/;	0
RadCap - Technical Death Metal (48)	http://79.120.77.11:8002/techdeathmetal	0
RadCap - Thrash Black Metal	http://213.141.131.10:8004/thrashblack	0
RadCap - Thrash Heavy Metal	http://213.141.131.10:8004/thrashheavy	0
RadCap - Thrash Metal (48)	http://79.120.77.11:8002/thrashmetal	0
RadCap - Trumpet Jazz	http://213.141.131.10:8002/trumpetjazz	0
RadCap - Viking Metal	http://79.111.14.76:9077/;	0
RADCAP: AMBIENT DUB	http://79.111.14.76:8000/ambientdub	0
RADCAP: DARK / DOOM / NOIR / FUNERAL / AMBIENT JAZZ	http://79.120.39.202:8000/darkjazz	0
RADCAP: DRONE AMBIENT	http://79.111.119.111:8000/droneambient	0
RADCAP: INDUSTRIAL / DARK / RITUAL AMBIENT	http://79.120.39.202:8000/darkambient	0
RADCAP: PROGRESSIVE BLACK / POST-BLACK / BLACKGAZE	http://79.111.14.76:8000/postblack	0
RADCAP: PROGRESSIVE ROCK	http://79.111.119.111:8000/progressiverock	0
RADCAP: TRIP-HOP	http://79.111.14.76:8000/triphop	0
Radio Caprice (Britpop)	http://79.120.39.202:8000/britpop	0
Radio Caprice - Abstract Hip-hop	http://79.111.14.76:9093/;stream/1	0
Radio Caprice - ACID HOUSE / TRANCE / TECHNO	http://79.111.119.111:8002/acid	0
Radio Caprice - Acoustic Guitar	http://79.120.39.202:8002/acousticguitar	0
Radio Caprice - Alt Country	http://79.111.119.111:9103/	0
Radio Caprice - Ambient Dub	http://79.111.14.76:9037/	0
Radio Caprice - Americana / American Roots	http://213.141.131.10:8002/americana	0
Radio Caprice - AOR / Melodic Hard Rock	http://79.111.14.76:8002/aor	0
Radio Caprice - Arabic Pop	http://79.120.39.202:8000/arabicpop	0
Radio Caprice - Art Rock	http://79.120.39.202:8000/artrock	0
Radio Caprice - Art Rock	http://79.120.39.202:8002/artrock	0
Radio Caprice - Athmospheric Doom Metal	http://213.141.131.10:8002/atmosphericdoom	0
Radio Caprice - Atmospheric/Ambient Black Metal	http://79.120.39.202:8002/aabmds	0
Radio Caprice - Avant-Garde Jazz / Free Improvisation [1]	http://79.111.119.111:8002/avantgardejazz	0
Radio Caprice - Avant-Garde Jazz / Free Improvisation [2]	http://79.111.119.111:8000/avantgardejazz	0
Radio Caprice - Avant-Prog / RIO / Canterbury Scene / Zeuhl	http://79.111.119.111:8002/avantprog	0
Radio Caprice - Balearic House / Balearic Beat [1]	http://213.141.131.10:8002/balearichouse	0
Radio Caprice - Balearic House / Balearic Beat [2]	http://213.141.131.10:8000/balearichouse	0
Radio Caprice - Balearic House / Balearic Beat [3]	http://213.141.131.10:8004/balearichouse	0
Radio Caprice - Balkan	http://79.120.39.202:8000/balkan	0
Radio Caprice - Baroque	http://79.111.14.76:8000/baroque	0
Radio Caprice - Big Bands	http://79.120.39.202:8000/bigband	0
Radio Caprice - Black / Blackened Doom Metal	http://79.120.77.11:8002/blackdoom	0
Radio Caprice - Black Metal	http://79.120.77.11:9003/	0
Radio Caprice - Blues Rock	http://79.120.39.202:8000/bluesrock	0
Radio Caprice - Blues Rock	http://79.120.39.202:8002/bluesrock	0
Radio Caprice - Bossa Nova	http://79.111.14.76:8002/bossanova	0
Radio Caprice - Breakbeat	http://79.120.39.202:9051/	0
Radio Caprice - Breakcore	http://79.111.119.111:8004/breakcore	0
Radio Caprice - Britpop / Post Britpop	http://79.120.39.202:8002/britpop	0
Radio Caprice - Broken Beat / Bruk [1]	http://79.120.77.11:8002/brokenbeat	0
Radio Caprice - Broken Beat / Bruk [2]	http://79.120.77.11:8000/brokenbeat	0
Radio Caprice - Broken Beat / Bruk [3]	http://79.120.77.11:8004/brokenbeat	0
Radio Caprice - Brutal Death Metal	http://79.111.119.111:8000/brutaldeathmetal	0
Radio Caprice - Bulgarian Pop-Folk/Ethnopop/Chalga	http://213.141.131.10:8000/chalga	0
Radio Caprice - Cantata	http://79.120.12.130:8000/cantata	0
Radio Caprice - Cantopop	http://79.120.12.130:8000/cantopop	0
Radio Caprice - Caucasus	http://213.141.131.10:8004/caucasus	0
Radio Caprice - Celtic	http://79.111.14.76:8000/celtic	0
